"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	"OE Gestational Age Weekly"	"OE Gestational Age Weekly Code"	Births	Average Birth Weight
	"Nassau County, NY"	"36059"	"2015"	"2015"	"January"	"1"	"34 weeks"	"34"	11	2215.45
	"Nassau County, NY"	"36059"	"2015"	"2015"	"January"	"1"	"35 weeks"	"35"	21	2340.52
	"Nassau County, NY"	"36059"	"2015"	"2015"	"January"	"1"	"36 weeks"	"36"	42	2550.38
	"Nassau County, NY"	"36059"	"2015"	"2015"	"January"	"1"	"37 weeks"	"37"	91	2940.30
	"Nassau County, NY"	"36059"	"2015"	"2015"	"January"	"1"	"38 weeks"	"38"	184	3157.52
	"Nassau County, NY"	"36059"	"2015"	"2015"	"January"	"1"	"39 weeks"	"39"	412	3416.87
	"Nassau County, NY"	"36059"	"2015"	"2015"	"January"	"1"	"40 weeks"	"40"	248	3595.69
	"Nassau County, NY"	"36059"	"2015"	"2015"	"January"	"1"	"41 weeks"	"41"	72	3612.28
	"Nassau County, NY"	"36059"	"2015"	"2015"	"February"	"2"	"34 weeks"	"34"	16	2311.06
	"Nassau County, NY"	"36059"	"2015"	"2015"	"February"	"2"	"35 weeks"	"35"	16	2450.12
	"Nassau County, NY"	"36059"	"2015"	"2015"	"February"	"2"	"36 weeks"	"36"	27	2866.04
	"Nassau County, NY"	"36059"	"2015"	"2015"	"February"	"2"	"37 weeks"	"37"	98	2981.12
	"Nassau County, NY"	"36059"	"2015"	"2015"	"February"	"2"	"38 weeks"	"38"	204	3158.14
	"Nassau County, NY"	"36059"	"2015"	"2015"	"February"	"2"	"39 weeks"	"39"	361	3458.38
	"Nassau County, NY"	"36059"	"2015"	"2015"	"February"	"2"	"40 weeks"	"40"	221	3463.12
	"Nassau County, NY"	"36059"	"2015"	"2015"	"February"	"2"	"41 weeks"	"41"	66	3733.71
	"Nassau County, NY"	"36059"	"2015"	"2015"	"March"	"3"	"34 weeks"	"34"	13	2202.62
	"Nassau County, NY"	"36059"	"2015"	"2015"	"March"	"3"	"35 weeks"	"35"	27	2415.74
	"Nassau County, NY"	"36059"	"2015"	"2015"	"March"	"3"	"36 weeks"	"36"	53	2751.02
	"Nassau County, NY"	"36059"	"2015"	"2015"	"March"	"3"	"37 weeks"	"37"	89	2956.80
	"Nassau County, NY"	"36059"	"2015"	"2015"	"March"	"3"	"38 weeks"	"38"	191	3150.89
	"Nassau County, NY"	"36059"	"2015"	"2015"	"March"	"3"	"39 weeks"	"39"	438	3403.53
	"Nassau County, NY"	"36059"	"2015"	"2015"	"March"	"3"	"40 weeks"	"40"	257	3516.40
	"Nassau County, NY"	"36059"	"2015"	"2015"	"March"	"3"	"41 weeks"	"41"	70	3647.64
	"Nassau County, NY"	"36059"	"2015"	"2015"	"April"	"4"	"34 weeks"	"34"	14	2189.79
	"Nassau County, NY"	"36059"	"2015"	"2015"	"April"	"4"	"35 weeks"	"35"	22	2660.14
	"Nassau County, NY"	"36059"	"2015"	"2015"	"April"	"4"	"36 weeks"	"36"	61	2779.39
	"Nassau County, NY"	"36059"	"2015"	"2015"	"April"	"4"	"37 weeks"	"37"	108	2938.24
	"Nassau County, NY"	"36059"	"2015"	"2015"	"April"	"4"	"38 weeks"	"38"	180	3177.91
	"Nassau County, NY"	"36059"	"2015"	"2015"	"April"	"4"	"39 weeks"	"39"	445	3390.60
	"Nassau County, NY"	"36059"	"2015"	"2015"	"April"	"4"	"40 weeks"	"40"	279	3486.51
	"Nassau County, NY"	"36059"	"2015"	"2015"	"April"	"4"	"41 weeks"	"41"	74	3505.53
	"Nassau County, NY"	"36059"	"2015"	"2015"	"May"	"5"	"35 weeks"	"35"	24	2360.88
	"Nassau County, NY"	"36059"	"2015"	"2015"	"May"	"5"	"36 weeks"	"36"	37	2689.68
	"Nassau County, NY"	"36059"	"2015"	"2015"	"May"	"5"	"37 weeks"	"37"	94	2895.77
	"Nassau County, NY"	"36059"	"2015"	"2015"	"May"	"5"	"38 weeks"	"38"	189	3253.44
	"Nassau County, NY"	"36059"	"2015"	"2015"	"May"	"5"	"39 weeks"	"39"	464	3430.33
	"Nassau County, NY"	"36059"	"2015"	"2015"	"May"	"5"	"40 weeks"	"40"	291	3516.09
	"Nassau County, NY"	"36059"	"2015"	"2015"	"May"	"5"	"41 weeks"	"41"	88	3661.36
	"Nassau County, NY"	"36059"	"2015"	"2015"	"June"	"6"	"33 weeks"	"33"	12	1811.58
	"Nassau County, NY"	"36059"	"2015"	"2015"	"June"	"6"	"34 weeks"	"34"	11	2290.00
	"Nassau County, NY"	"36059"	"2015"	"2015"	"June"	"6"	"35 weeks"	"35"	23	2469.52
	"Nassau County, NY"	"36059"	"2015"	"2015"	"June"	"6"	"36 weeks"	"36"	38	2715.00
	"Nassau County, NY"	"36059"	"2015"	"2015"	"June"	"6"	"37 weeks"	"37"	105	2981.66
	"Nassau County, NY"	"36059"	"2015"	"2015"	"June"	"6"	"38 weeks"	"38"	205	3144.61
	"Nassau County, NY"	"36059"	"2015"	"2015"	"June"	"6"	"39 weeks"	"39"	475	3427.27
	"Nassau County, NY"	"36059"	"2015"	"2015"	"June"	"6"	"40 weeks"	"40"	241	3532.30
	"Nassau County, NY"	"36059"	"2015"	"2015"	"June"	"6"	"41 weeks"	"41"	76	3686.99
	"Nassau County, NY"	"36059"	"2015"	"2015"	"July"	"7"	"32 weeks"	"32"	13	1767.54
	"Nassau County, NY"	"36059"	"2015"	"2015"	"July"	"7"	"34 weeks"	"34"	15	2239.07
	"Nassau County, NY"	"36059"	"2015"	"2015"	"July"	"7"	"35 weeks"	"35"	21	2476.10
	"Nassau County, NY"	"36059"	"2015"	"2015"	"July"	"7"	"36 weeks"	"36"	45	2831.43
	"Nassau County, NY"	"36059"	"2015"	"2015"	"July"	"7"	"37 weeks"	"37"	109	3097.13
	"Nassau County, NY"	"36059"	"2015"	"2015"	"July"	"7"	"38 weeks"	"38"	223	3202.79
	"Nassau County, NY"	"36059"	"2015"	"2015"	"July"	"7"	"39 weeks"	"39"	457	3382.96
	"Nassau County, NY"	"36059"	"2015"	"2015"	"July"	"7"	"40 weeks"	"40"	293	3545.27
	"Nassau County, NY"	"36059"	"2015"	"2015"	"July"	"7"	"41 weeks"	"41"	80	3536.40
	"Nassau County, NY"	"36059"	"2015"	"2015"	"August"	"8"	"34 weeks"	"34"	18	2328.00
	"Nassau County, NY"	"36059"	"2015"	"2015"	"August"	"8"	"35 weeks"	"35"	13	2418.62
	"Nassau County, NY"	"36059"	"2015"	"2015"	"August"	"8"	"36 weeks"	"36"	37	2870.32
	"Nassau County, NY"	"36059"	"2015"	"2015"	"August"	"8"	"37 weeks"	"37"	121	2931.77
	"Nassau County, NY"	"36059"	"2015"	"2015"	"August"	"8"	"38 weeks"	"38"	194	3200.82
	"Nassau County, NY"	"36059"	"2015"	"2015"	"August"	"8"	"39 weeks"	"39"	489	3411.62
	"Nassau County, NY"	"36059"	"2015"	"2015"	"August"	"8"	"40 weeks"	"40"	308	3532.74
	"Nassau County, NY"	"36059"	"2015"	"2015"	"August"	"8"	"41 weeks"	"41"	88	3556.61
	"Nassau County, NY"	"36059"	"2015"	"2015"	"September"	"9"	"34 weeks"	"34"	17	2208.29
	"Nassau County, NY"	"36059"	"2015"	"2015"	"September"	"9"	"35 weeks"	"35"	20	2526.65
	"Nassau County, NY"	"36059"	"2015"	"2015"	"September"	"9"	"36 weeks"	"36"	48	2697.44
	"Nassau County, NY"	"36059"	"2015"	"2015"	"September"	"9"	"37 weeks"	"37"	113	2922.65
	"Nassau County, NY"	"36059"	"2015"	"2015"	"September"	"9"	"38 weeks"	"38"	197	3168.56
	"Nassau County, NY"	"36059"	"2015"	"2015"	"September"	"9"	"39 weeks"	"39"	485	3419.18
	"Nassau County, NY"	"36059"	"2015"	"2015"	"September"	"9"	"40 weeks"	"40"	268	3534.78
	"Nassau County, NY"	"36059"	"2015"	"2015"	"September"	"9"	"41 weeks"	"41"	76	3639.11
	"Nassau County, NY"	"36059"	"2015"	"2015"	"October"	"10"	"34 weeks"	"34"	18	2344.94
	"Nassau County, NY"	"36059"	"2015"	"2015"	"October"	"10"	"35 weeks"	"35"	26	2257.96
	"Nassau County, NY"	"36059"	"2015"	"2015"	"October"	"10"	"36 weeks"	"36"	41	2603.56
	"Nassau County, NY"	"36059"	"2015"	"2015"	"October"	"10"	"37 weeks"	"37"	115	2967.34
	"Nassau County, NY"	"36059"	"2015"	"2015"	"October"	"10"	"38 weeks"	"38"	207	3175.19
	"Nassau County, NY"	"36059"	"2015"	"2015"	"October"	"10"	"39 weeks"	"39"	451	3441.64
	"Nassau County, NY"	"36059"	"2015"	"2015"	"October"	"10"	"40 weeks"	"40"	281	3516.93
	"Nassau County, NY"	"36059"	"2015"	"2015"	"October"	"10"	"41 weeks"	"41"	88	3639.19
	"Nassau County, NY"	"36059"	"2015"	"2015"	"November"	"11"	"35 weeks"	"35"	21	2449.95
	"Nassau County, NY"	"36059"	"2015"	"2015"	"November"	"11"	"36 weeks"	"36"	39	2606.36
	"Nassau County, NY"	"36059"	"2015"	"2015"	"November"	"11"	"37 weeks"	"37"	84	2999.15
	"Nassau County, NY"	"36059"	"2015"	"2015"	"November"	"11"	"38 weeks"	"38"	187	3150.07
	"Nassau County, NY"	"36059"	"2015"	"2015"	"November"	"11"	"39 weeks"	"39"	379	3380.81
	"Nassau County, NY"	"36059"	"2015"	"2015"	"November"	"11"	"40 weeks"	"40"	234	3464.15
	"Nassau County, NY"	"36059"	"2015"	"2015"	"November"	"11"	"41 weeks"	"41"	78	3567.60
	"Nassau County, NY"	"36059"	"2015"	"2015"	"December"	"12"	"33 weeks"	"33"	12	1875.33
	"Nassau County, NY"	"36059"	"2015"	"2015"	"December"	"12"	"34 weeks"	"34"	30	2178.80
	"Nassau County, NY"	"36059"	"2015"	"2015"	"December"	"12"	"35 weeks"	"35"	13	2403.38
	"Nassau County, NY"	"36059"	"2015"	"2015"	"December"	"12"	"36 weeks"	"36"	39	2557.95
	"Nassau County, NY"	"36059"	"2015"	"2015"	"December"	"12"	"37 weeks"	"37"	96	3006.34
	"Nassau County, NY"	"36059"	"2015"	"2015"	"December"	"12"	"38 weeks"	"38"	201	3200.54
	"Nassau County, NY"	"36059"	"2015"	"2015"	"December"	"12"	"39 weeks"	"39"	421	3375.41
	"Nassau County, NY"	"36059"	"2015"	"2015"	"December"	"12"	"40 weeks"	"40"	263	3460.53
	"Nassau County, NY"	"36059"	"2015"	"2015"	"December"	"12"	"41 weeks"	"41"	76	3621.57
	"Nassau County, NY"	"36059"	"2016"	"2016"	"January"	"1"	"34 weeks"	"34"	10	2408.40
	"Nassau County, NY"	"36059"	"2016"	"2016"	"January"	"1"	"35 weeks"	"35"	26	2407.62
	"Nassau County, NY"	"36059"	"2016"	"2016"	"January"	"1"	"36 weeks"	"36"	34	2612.24
	"Nassau County, NY"	"36059"	"2016"	"2016"	"January"	"1"	"37 weeks"	"37"	114	2991.91
	"Nassau County, NY"	"36059"	"2016"	"2016"	"January"	"1"	"38 weeks"	"38"	194	3180.87
	"Nassau County, NY"	"36059"	"2016"	"2016"	"January"	"1"	"39 weeks"	"39"	428	3354.89
	"Nassau County, NY"	"36059"	"2016"	"2016"	"January"	"1"	"40 weeks"	"40"	258	3493.75
	"Nassau County, NY"	"36059"	"2016"	"2016"	"January"	"1"	"41 weeks"	"41"	69	3541.41
	"Nassau County, NY"	"36059"	"2016"	"2016"	"February"	"2"	"33 weeks"	"33"	12	2191.67
	"Nassau County, NY"	"36059"	"2016"	"2016"	"February"	"2"	"34 weeks"	"34"	21	2418.76
	"Nassau County, NY"	"36059"	"2016"	"2016"	"February"	"2"	"35 weeks"	"35"	25	2362.56
	"Nassau County, NY"	"36059"	"2016"	"2016"	"February"	"2"	"36 weeks"	"36"	38	2726.76
	"Nassau County, NY"	"36059"	"2016"	"2016"	"February"	"2"	"37 weeks"	"37"	77	2914.34
	"Nassau County, NY"	"36059"	"2016"	"2016"	"February"	"2"	"38 weeks"	"38"	191	3192.95
	"Nassau County, NY"	"36059"	"2016"	"2016"	"February"	"2"	"39 weeks"	"39"	362	3374.29
	"Nassau County, NY"	"36059"	"2016"	"2016"	"February"	"2"	"40 weeks"	"40"	207	3518.64
	"Nassau County, NY"	"36059"	"2016"	"2016"	"February"	"2"	"41 weeks"	"41"	84	3636.23
	"Nassau County, NY"	"36059"	"2016"	"2016"	"March"	"3"	"32 weeks"	"32"	14	1714.43
	"Nassau County, NY"	"36059"	"2016"	"2016"	"March"	"3"	"33 weeks"	"33"	16	2017.19
	"Nassau County, NY"	"36059"	"2016"	"2016"	"March"	"3"	"35 weeks"	"35"	19	2633.74
	"Nassau County, NY"	"36059"	"2016"	"2016"	"March"	"3"	"36 weeks"	"36"	50	2655.40
	"Nassau County, NY"	"36059"	"2016"	"2016"	"March"	"3"	"37 weeks"	"37"	111	2900.69
	"Nassau County, NY"	"36059"	"2016"	"2016"	"March"	"3"	"38 weeks"	"38"	197	3178.84
	"Nassau County, NY"	"36059"	"2016"	"2016"	"March"	"3"	"39 weeks"	"39"	408	3392.96
	"Nassau County, NY"	"36059"	"2016"	"2016"	"March"	"3"	"40 weeks"	"40"	245	3518.93
	"Nassau County, NY"	"36059"	"2016"	"2016"	"March"	"3"	"41 weeks"	"41"	74	3603.49
	"Nassau County, NY"	"36059"	"2016"	"2016"	"April"	"4"	"34 weeks"	"34"	14	2073.50
	"Nassau County, NY"	"36059"	"2016"	"2016"	"April"	"4"	"35 weeks"	"35"	24	2529.46
	"Nassau County, NY"	"36059"	"2016"	"2016"	"April"	"4"	"36 weeks"	"36"	51	2707.55
	"Nassau County, NY"	"36059"	"2016"	"2016"	"April"	"4"	"37 weeks"	"37"	102	3005.67
	"Nassau County, NY"	"36059"	"2016"	"2016"	"April"	"4"	"38 weeks"	"38"	200	3183.82
	"Nassau County, NY"	"36059"	"2016"	"2016"	"April"	"4"	"39 weeks"	"39"	442	3434.15
	"Nassau County, NY"	"36059"	"2016"	"2016"	"April"	"4"	"40 weeks"	"40"	239	3498.62
	"Nassau County, NY"	"36059"	"2016"	"2016"	"April"	"4"	"41 weeks"	"41"	92	3549.39
	"Nassau County, NY"	"36059"	"2016"	"2016"	"May"	"5"	"33 weeks"	"33"	11	2138.18
	"Nassau County, NY"	"36059"	"2016"	"2016"	"May"	"5"	"34 weeks"	"34"	15	1974.33
	"Nassau County, NY"	"36059"	"2016"	"2016"	"May"	"5"	"35 weeks"	"35"	27	2449.67
	"Nassau County, NY"	"36059"	"2016"	"2016"	"May"	"5"	"36 weeks"	"36"	46	2660.43
	"Nassau County, NY"	"36059"	"2016"	"2016"	"May"	"5"	"37 weeks"	"37"	107	3104.59
	"Nassau County, NY"	"36059"	"2016"	"2016"	"May"	"5"	"38 weeks"	"38"	196	3242.70
	"Nassau County, NY"	"36059"	"2016"	"2016"	"May"	"5"	"39 weeks"	"39"	459	3402.76
	"Nassau County, NY"	"36059"	"2016"	"2016"	"May"	"5"	"40 weeks"	"40"	283	3498.94
	"Nassau County, NY"	"36059"	"2016"	"2016"	"May"	"5"	"41 weeks"	"41"	98	3640.55
	"Nassau County, NY"	"36059"	"2016"	"2016"	"June"	"6"	"34 weeks"	"34"	17	2377.94
	"Nassau County, NY"	"36059"	"2016"	"2016"	"June"	"6"	"35 weeks"	"35"	22	2467.09
	"Nassau County, NY"	"36059"	"2016"	"2016"	"June"	"6"	"36 weeks"	"36"	44	2802.07
	"Nassau County, NY"	"36059"	"2016"	"2016"	"June"	"6"	"37 weeks"	"37"	107	2930.18
	"Nassau County, NY"	"36059"	"2016"	"2016"	"June"	"6"	"38 weeks"	"38"	218	3163.48
	"Nassau County, NY"	"36059"	"2016"	"2016"	"June"	"6"	"39 weeks"	"39"	440	3430.54
	"Nassau County, NY"	"36059"	"2016"	"2016"	"June"	"6"	"40 weeks"	"40"	280	3522.32
	"Nassau County, NY"	"36059"	"2016"	"2016"	"June"	"6"	"41 weeks"	"41"	79	3595.11
	"Nassau County, NY"	"36059"	"2016"	"2016"	"July"	"7"	"33 weeks"	"33"	11	2046.55
	"Nassau County, NY"	"36059"	"2016"	"2016"	"July"	"7"	"34 weeks"	"34"	17	2303.65
	"Nassau County, NY"	"36059"	"2016"	"2016"	"July"	"7"	"35 weeks"	"35"	23	2409.43
	"Nassau County, NY"	"36059"	"2016"	"2016"	"July"	"7"	"36 weeks"	"36"	50	2699.98
	"Nassau County, NY"	"36059"	"2016"	"2016"	"July"	"7"	"37 weeks"	"37"	114	3009.45
	"Nassau County, NY"	"36059"	"2016"	"2016"	"July"	"7"	"38 weeks"	"38"	218	3198.33
	"Nassau County, NY"	"36059"	"2016"	"2016"	"July"	"7"	"39 weeks"	"39"	457	3412.18
	"Nassau County, NY"	"36059"	"2016"	"2016"	"July"	"7"	"40 weeks"	"40"	271	3498.33
	"Nassau County, NY"	"36059"	"2016"	"2016"	"July"	"7"	"41 weeks"	"41"	84	3714.38
	"Nassau County, NY"	"36059"	"2016"	"2016"	"August"	"8"	"34 weeks"	"34"	26	2130.73
	"Nassau County, NY"	"36059"	"2016"	"2016"	"August"	"8"	"35 weeks"	"35"	18	2567.17
	"Nassau County, NY"	"36059"	"2016"	"2016"	"August"	"8"	"36 weeks"	"36"	41	2777.22
	"Nassau County, NY"	"36059"	"2016"	"2016"	"August"	"8"	"37 weeks"	"37"	107	2910.68
	"Nassau County, NY"	"36059"	"2016"	"2016"	"August"	"8"	"38 weeks"	"38"	222	3099.07
	"Nassau County, NY"	"36059"	"2016"	"2016"	"August"	"8"	"39 weeks"	"39"	512	3380.47
	"Nassau County, NY"	"36059"	"2016"	"2016"	"August"	"8"	"40 weeks"	"40"	281	3512.61
	"Nassau County, NY"	"36059"	"2016"	"2016"	"August"	"8"	"41 weeks"	"41"	99	3658.47
	"Nassau County, NY"	"36059"	"2016"	"2016"	"September"	"9"	"34 weeks"	"34"	21	2147.24
	"Nassau County, NY"	"36059"	"2016"	"2016"	"September"	"9"	"35 weeks"	"35"	16	2571.69
	"Nassau County, NY"	"36059"	"2016"	"2016"	"September"	"9"	"36 weeks"	"36"	37	2792.08
	"Nassau County, NY"	"36059"	"2016"	"2016"	"September"	"9"	"37 weeks"	"37"	90	2961.57
	"Nassau County, NY"	"36059"	"2016"	"2016"	"September"	"9"	"38 weeks"	"38"	222	3190.21
	"Nassau County, NY"	"36059"	"2016"	"2016"	"September"	"9"	"39 weeks"	"39"	439	3391.85
	"Nassau County, NY"	"36059"	"2016"	"2016"	"September"	"9"	"40 weeks"	"40"	317	3514.53
	"Nassau County, NY"	"36059"	"2016"	"2016"	"September"	"9"	"41 weeks"	"41"	79	3626.68
	"Nassau County, NY"	"36059"	"2016"	"2016"	"October"	"10"	"34 weeks"	"34"	10	2228.20
	"Nassau County, NY"	"36059"	"2016"	"2016"	"October"	"10"	"35 weeks"	"35"	21	2579.52
	"Nassau County, NY"	"36059"	"2016"	"2016"	"October"	"10"	"36 weeks"	"36"	47	2757.38
	"Nassau County, NY"	"36059"	"2016"	"2016"	"October"	"10"	"37 weeks"	"37"	104	2967.34
	"Nassau County, NY"	"36059"	"2016"	"2016"	"October"	"10"	"38 weeks"	"38"	217	3167.15
	"Nassau County, NY"	"36059"	"2016"	"2016"	"October"	"10"	"39 weeks"	"39"	429	3429.27
	"Nassau County, NY"	"36059"	"2016"	"2016"	"October"	"10"	"40 weeks"	"40"	253	3546.35
	"Nassau County, NY"	"36059"	"2016"	"2016"	"October"	"10"	"41 weeks"	"41"	72	3630.89
	"Nassau County, NY"	"36059"	"2016"	"2016"	"November"	"11"	"32 weeks"	"32"	12	1633.50
	"Nassau County, NY"	"36059"	"2016"	"2016"	"November"	"11"	"34 weeks"	"34"	15	2156.80
	"Nassau County, NY"	"36059"	"2016"	"2016"	"November"	"11"	"35 weeks"	"35"	16	2328.06
	"Nassau County, NY"	"36059"	"2016"	"2016"	"November"	"11"	"36 weeks"	"36"	46	2794.43
	"Nassau County, NY"	"36059"	"2016"	"2016"	"November"	"11"	"37 weeks"	"37"	92	3021.83
	"Nassau County, NY"	"36059"	"2016"	"2016"	"November"	"11"	"38 weeks"	"38"	187	3184.98
	"Nassau County, NY"	"36059"	"2016"	"2016"	"November"	"11"	"39 weeks"	"39"	410	3410.69
	"Nassau County, NY"	"36059"	"2016"	"2016"	"November"	"11"	"40 weeks"	"40"	240	3556.18
	"Nassau County, NY"	"36059"	"2016"	"2016"	"November"	"11"	"41 weeks"	"41"	73	3583.47
	"Nassau County, NY"	"36059"	"2016"	"2016"	"December"	"12"	"33 weeks"	"33"	14	1985.79
	"Nassau County, NY"	"36059"	"2016"	"2016"	"December"	"12"	"34 weeks"	"34"	21	2173.14
	"Nassau County, NY"	"36059"	"2016"	"2016"	"December"	"12"	"35 weeks"	"35"	24	2457.58
	"Nassau County, NY"	"36059"	"2016"	"2016"	"December"	"12"	"36 weeks"	"36"	46	2757.35
	"Nassau County, NY"	"36059"	"2016"	"2016"	"December"	"12"	"37 weeks"	"37"	121	2907.98
	"Nassau County, NY"	"36059"	"2016"	"2016"	"December"	"12"	"38 weeks"	"38"	190	3157.68
	"Nassau County, NY"	"36059"	"2016"	"2016"	"December"	"12"	"39 weeks"	"39"	404	3384.76
	"Nassau County, NY"	"36059"	"2016"	"2016"	"December"	"12"	"40 weeks"	"40"	239	3499.49
	"Nassau County, NY"	"36059"	"2016"	"2016"	"December"	"12"	"41 weeks"	"41"	67	3500.81
	"Nassau County, NY"	"36059"	"2017"	"2017"	"January"	"1"	"34 weeks"	"34"	14	2376.64
	"Nassau County, NY"	"36059"	"2017"	"2017"	"January"	"1"	"35 weeks"	"35"	24	2348.21
	"Nassau County, NY"	"36059"	"2017"	"2017"	"January"	"1"	"36 weeks"	"36"	41	2674.90
	"Nassau County, NY"	"36059"	"2017"	"2017"	"January"	"1"	"37 weeks"	"37"	92	2990.25
	"Nassau County, NY"	"36059"	"2017"	"2017"	"January"	"1"	"38 weeks"	"38"	159	3215.43
	"Nassau County, NY"	"36059"	"2017"	"2017"	"January"	"1"	"39 weeks"	"39"	404	3386.45
	"Nassau County, NY"	"36059"	"2017"	"2017"	"January"	"1"	"40 weeks"	"40"	248	3499.71
	"Nassau County, NY"	"36059"	"2017"	"2017"	"January"	"1"	"41 weeks"	"41"	71	3590.90
	"Nassau County, NY"	"36059"	"2017"	"2017"	"February"	"2"	"35 weeks"	"35"	15	2414.47
	"Nassau County, NY"	"36059"	"2017"	"2017"	"February"	"2"	"36 weeks"	"36"	34	2786.85
	"Nassau County, NY"	"36059"	"2017"	"2017"	"February"	"2"	"37 weeks"	"37"	96	2852.78
	"Nassau County, NY"	"36059"	"2017"	"2017"	"February"	"2"	"38 weeks"	"38"	153	3190.20
	"Nassau County, NY"	"36059"	"2017"	"2017"	"February"	"2"	"39 weeks"	"39"	353	3459.45
	"Nassau County, NY"	"36059"	"2017"	"2017"	"February"	"2"	"40 weeks"	"40"	240	3449.36
	"Nassau County, NY"	"36059"	"2017"	"2017"	"February"	"2"	"41 weeks"	"41"	63	3589.75
	"Nassau County, NY"	"36059"	"2017"	"2017"	"March"	"3"	"34 weeks"	"34"	23	2240.57
	"Nassau County, NY"	"36059"	"2017"	"2017"	"March"	"3"	"35 weeks"	"35"	20	2413.25
	"Nassau County, NY"	"36059"	"2017"	"2017"	"March"	"3"	"36 weeks"	"36"	40	2741.82
	"Nassau County, NY"	"36059"	"2017"	"2017"	"March"	"3"	"37 weeks"	"37"	94	2981.70
	"Nassau County, NY"	"36059"	"2017"	"2017"	"March"	"3"	"38 weeks"	"38"	187	3262.29
	"Nassau County, NY"	"36059"	"2017"	"2017"	"March"	"3"	"39 weeks"	"39"	411	3385.17
	"Nassau County, NY"	"36059"	"2017"	"2017"	"March"	"3"	"40 weeks"	"40"	280	3481.16
	"Nassau County, NY"	"36059"	"2017"	"2017"	"March"	"3"	"41 weeks"	"41"	104	3637.74
	"Nassau County, NY"	"36059"	"2017"	"2017"	"April"	"4"	"34 weeks"	"34"	11	2107.36
	"Nassau County, NY"	"36059"	"2017"	"2017"	"April"	"4"	"35 weeks"	"35"	15	2559.00
	"Nassau County, NY"	"36059"	"2017"	"2017"	"April"	"4"	"36 weeks"	"36"	46	2636.50
	"Nassau County, NY"	"36059"	"2017"	"2017"	"April"	"4"	"37 weeks"	"37"	91	2923.34
	"Nassau County, NY"	"36059"	"2017"	"2017"	"April"	"4"	"38 weeks"	"38"	178	3147.17
	"Nassau County, NY"	"36059"	"2017"	"2017"	"April"	"4"	"39 weeks"	"39"	426	3390.82
	"Nassau County, NY"	"36059"	"2017"	"2017"	"April"	"4"	"40 weeks"	"40"	231	3503.27
	"Nassau County, NY"	"36059"	"2017"	"2017"	"April"	"4"	"41 weeks"	"41"	98	3559.96
	"Nassau County, NY"	"36059"	"2017"	"2017"	"May"	"5"	"33 weeks"	"33"	14	1970.07
	"Nassau County, NY"	"36059"	"2017"	"2017"	"May"	"5"	"34 weeks"	"34"	12	2065.33
	"Nassau County, NY"	"36059"	"2017"	"2017"	"May"	"5"	"35 weeks"	"35"	29	2412.45
	"Nassau County, NY"	"36059"	"2017"	"2017"	"May"	"5"	"36 weeks"	"36"	40	2749.32
	"Nassau County, NY"	"36059"	"2017"	"2017"	"May"	"5"	"37 weeks"	"37"	115	2989.35
	"Nassau County, NY"	"36059"	"2017"	"2017"	"May"	"5"	"38 weeks"	"38"	184	3143.84
	"Nassau County, NY"	"36059"	"2017"	"2017"	"May"	"5"	"39 weeks"	"39"	475	3414.88
	"Nassau County, NY"	"36059"	"2017"	"2017"	"May"	"5"	"40 weeks"	"40"	276	3499.42
	"Nassau County, NY"	"36059"	"2017"	"2017"	"May"	"5"	"41 weeks"	"41"	87	3607.01
	"Nassau County, NY"	"36059"	"2017"	"2017"	"June"	"6"	"34 weeks"	"34"	17	2165.29
	"Nassau County, NY"	"36059"	"2017"	"2017"	"June"	"6"	"35 weeks"	"35"	22	2672.05
	"Nassau County, NY"	"36059"	"2017"	"2017"	"June"	"6"	"36 weeks"	"36"	37	2771.39
	"Nassau County, NY"	"36059"	"2017"	"2017"	"June"	"6"	"37 weeks"	"37"	109	2988.58
	"Nassau County, NY"	"36059"	"2017"	"2017"	"June"	"6"	"38 weeks"	"38"	215	3202.70
	"Nassau County, NY"	"36059"	"2017"	"2017"	"June"	"6"	"39 weeks"	"39"	473	3389.03
	"Nassau County, NY"	"36059"	"2017"	"2017"	"June"	"6"	"40 weeks"	"40"	279	3506.80
	"Nassau County, NY"	"36059"	"2017"	"2017"	"June"	"6"	"41 weeks"	"41"	82	3559.54
	"Nassau County, NY"	"36059"	"2017"	"2017"	"July"	"7"	"33 weeks"	"33"	12	1976.92
	"Nassau County, NY"	"36059"	"2017"	"2017"	"July"	"7"	"34 weeks"	"34"	15	2297.53
	"Nassau County, NY"	"36059"	"2017"	"2017"	"July"	"7"	"35 weeks"	"35"	26	2559.35
	"Nassau County, NY"	"36059"	"2017"	"2017"	"July"	"7"	"36 weeks"	"36"	38	2828.47
	"Nassau County, NY"	"36059"	"2017"	"2017"	"July"	"7"	"37 weeks"	"37"	95	2951.55
	"Nassau County, NY"	"36059"	"2017"	"2017"	"July"	"7"	"38 weeks"	"38"	222	3170.55
	"Nassau County, NY"	"36059"	"2017"	"2017"	"July"	"7"	"39 weeks"	"39"	444	3407.79
	"Nassau County, NY"	"36059"	"2017"	"2017"	"July"	"7"	"40 weeks"	"40"	296	3488.46
	"Nassau County, NY"	"36059"	"2017"	"2017"	"July"	"7"	"41 weeks"	"41"	98	3613.88
	"Nassau County, NY"	"36059"	"2017"	"2017"	"August"	"8"	"33 weeks"	"33"	16	1938.81
