field_1,id,latitude,longitude,elevation,name,COUNTYFP,COUNTYNS,GEOID,NAME_1
1314,USC00307397,42.18330,-78.71670,534.00000,SALAMANCA,009,00974103,36009,Cattaraugus
1315,USC00307398,42.15890,-78.72190,418.20000,SALAMANCA,009,00974103,36009,Cattaraugus
1316,USC00307400,42.15060,-78.72030,431.30000,SALAMANCA 2,009,00974103,36009,Cattaraugus
1317,USC00307405,43.16670,-73.31670,149.40000,SALEM,115,00974155,36115,Washington
1318,USC00307413,43.16670,-74.86670,420.90000,SALISBURY,043,00974120,36043,Herkimer
1319,USC00307420,41.43330,-74.11670,95.70000,SALISBURY MILLS,071,00974134,36071,Orange
1320,USC00307425,43.17000,-78.81780,192.90000,SANBORN 4NE,063,00974130,36063,Niagara
1321,USC00307430,43.64030,-76.09720,144.20000,SANDY CREEK,075,00974136,36075,Oswego
1322,USC00307472,44.33330,-74.13330,481.90000,SARANAC LAKE,033,00974115,36033,Franklin
1323,USC00307480,43.10000,-73.83330,167.90000,SARATOGA SPRINGS 4 NW,091,00974143,36091,Saratoga
1324,USC00307484,43.04110,-73.82110,99.40000,SARATOGA SPRINGS 4 SW,091,00974143,36091,Saratoga
1325,USC00307497,40.98330,-73.80000,60.70000,SCARSDALE,119,00974157,36119,Westchester
1326,USC00307505,42.90000,-73.60000,39.90000,SCHAGHTICOKE 1 W,083,00974140,36083,Rensselaer
1327,USC00307514,42.80000,-73.91670,109.70000,SCHENECTADY,093,00974144,36093,Schenectady
1328,USC00307520,42.66500,-74.30360,223.70000,SCHOHARIE,095,00974145,36095,Schoharie
1329,USC00307524,43.83330,-73.76670,262.10000,SCHROON LAKE,031,00974114,36031,Essex
1330,USC00307532,44.01670,-73.70000,284.10000,SCHROON RIVER 4 N,031,00974114,36031,Essex
1331,USC00307544,43.11670,-73.58330,34.10000,SCHUYLERVILLE LOCK 5,091,00974143,36091,Saratoga
1332,USC00307549,43.11310,-73.57750,36.60000,SCHUYLERVILLE,091,00974143,36091,Saratoga
1333,USC00307557,42.16670,-77.98330,438.90000,SCIO,003,00974100,36003,Allegany
1334,USC00307568,42.81670,-73.98330,70.10000,SCOTIA,093,00974144,36093,Schenectady
1335,USC00307578,43.01670,-77.75000,171.00000,SCOTTSVILLE,055,00974126,36055,Monroe
1336,USC00307587,40.85060,-73.64830,30.50000,SEA CLIFF,059,00974128,36059,Nassau
1337,USC00307596,42.05000,-74.55000,586.10000,SEAGER,111,00974153,36111,Ulster
1338,USC00307633,40.95860,-73.10470,12.20000,SETAUKET STRONG,103,00974149,36103,Suffolk
1339,USC00307659,42.80000,-74.60000,249.90000,SHARON SPRINGS 1N,095,00974145,36095,Schoharie
1340,USC00307664,42.78330,-74.66670,415.10000,SHARON SPRINGS 2 SW,077,00974137,36077,Otsego
1341,USC00307705,42.67720,-75.50670,333.80000,SHERBURNE,017,00974107,36017,Chenango
1342,USC00307713,42.15720,-79.59360,475.50000,SHERMAN,013,00974105,36013,Chautauqua
1343,USC00307721,41.95000,-74.20000,155.40000,SHOKAN BROWN STATION,111,00974153,36111,Ulster
1344,USC00307728,42.95000,-77.25000,201.20000,SHORTSVILLE,069,00974133,36069,Ontario
1345,USC00307742,41.33250,-73.83690,140.80000,SHRUB OAK,119,00974157,36119,Westchester
1346,USC00307748,43.70000,-73.51670,106.70000,SILVER BAY,113,00974154,36113,Warren
1347,USC00307749,42.70580,-78.09360,508.10000,SILVER SPRINGS 3N,121,00974158,36121,Wyoming
1348,USC00307750,42.53810,-79.17000,182.90000,SILVER CREEK,013,00974105,36013,Chautauqua
1349,USC00307772,42.27860,-79.26560,493.80000,SINCLAIRVILLE,013,00974105,36013,Chautauqua
1350,USC00307780,42.94610,-76.43140,266.70000,SKANEATELES,067,00974132,36067,Onondaga
1351,USC00307799,42.01670,-74.41670,807.70000,SLIDE MTN,111,00974153,36111,Ulster
1352,USC00307818,43.35190,-73.49610,43.30000,SMITHS BASIN,115,00974155,36115,Washington
1353,USC00307830,42.38330,-75.81670,329.20000,SMITHVILLE FLATS,017,00974107,36017,Chenango
1354,USC00307842,43.23580,-77.08420,135.30000,SODUS 1W,117,00974156,36117,Wayne
1355,USC00307864,42.68330,-77.85000,189.00000,SONYEA,051,00974124,36051,Livingston
1356,USC00307895,40.90000,-72.45000,11.00000,SOUTHHAMPTON,103,00974149,36103,Suffolk
1357,USC00307906,43.08330,-78.06670,189.00000,SOUTH BYRON,037,00974117,36037,Genesee
1358,USC00307918,42.18330,-77.55000,476.10000,SOUTH CANISTEO,101,00974148,36101,Steuben
1359,USC00307925,44.51670,-74.88330,277.40000,SOUTH COLTON,089,00977309,36089,St. Lawrence
1360,USC00307940,42.68330,-75.31670,404.50000,SOUTH EDMESTON,077,00974137,36077,Otsego
1361,USC00307944,44.26670,-75.20000,244.10000,SOUTH EDWARDS 1 E,089,00977309,36089,St. Lawrence
1362,USC00307998,42.53330,-75.43330,430.10000,SOUTH NEW BERLIN 2,017,00974107,36017,Chenango
1363,USC00308006,42.60000,-75.43330,537.10000,SOUTH NEW BERLIN 5 NNW,017,00974107,36017,Chenango
1364,USC00308036,43.78330,-73.80000,299.00000,SOUTH SCHROON,031,00974114,36031,Essex
1365,USC00308058,42.71670,-78.60000,331.90000,SOUTH WALES EMERY PARK,029,00974113,36029,Erie
1366,USC00308072,41.03330,-73.93330,18.00000,SPARKILL,087,00974142,36087,Rockland
1367,USC00308080,43.50000,-74.36170,530.40000,SPECULATOR,041,00974119,36041,Hamilton
1368,USC00308086,42.21670,-76.46670,356.60000,SPENCER 1 NE,107,00974151,36107,Tioga
1369,USC00308088,42.25000,-76.50000,320.00000,SPENCER 2 N,107,00974151,36107,Tioga
1370,USC00308089,42.20000,-76.53330,323.10000,SPENCER 2 WSW,107,00974151,36107,Tioga
1371,USC00308090,42.18330,-76.51670,402.90000,SPENCER 3 SW,107,00974151,36107,Tioga
1372,USC00308091,42.20000,-76.53330,317.00000,SPENCER 2 W,107,00974151,36107,Tioga
1373,USC00308096,42.33330,-73.55000,192.00000,SPENCERTOWN,021,00974109,36021,Columbia
1374,USC00308099,43.76670,-75.30000,359.70000,SPERRYVILLE,049,00974123,36049,Lewis
1375,USC00308104,43.23330,-73.75000,118.90000,SPIER FALLS,091,00974143,36091,Saratoga
1376,USC00308130,41.11670,-74.05000,136.90000,SPRING VALLEY,087,00974142,36087,Rockland
1377,USC00308131,42.55720,-78.73890,459.60000,SPRINGVILLE 4NW,029,00974113,36029,Erie
1378,USC00308132,42.54970,-78.57670,515.40000,SPRINGVILLE 5NE,029,00974113,36029,Erie
1379,USC00308138,43.13330,-74.66670,366.10000,SPRITE CREEK,035,00974116,36035,Fulton
1380,USC00308152,42.98330,-78.08330,278.00000,STAFFORD,037,00974117,36037,Genesee
1381,USC00308160,42.40000,-74.63330,542.20000,STAMFORD,025,00974111,36025,Delaware
1382,USC00308240,43.13330,-74.60000,470.00000,STEWARTS LANDING,035,00974116,36035,Fulton
1383,USC00308248,43.90000,-75.03670,515.10000,STILLWATER RSVR,043,00974120,36043,Herkimer
1384,USC00308304,41.53330,-73.73330,278.90000,STORMVILLE,027,00974112,36027,Dutchess
1385,USC00308309,42.16670,-76.36670,335.30000,STRAITS CORNERS NEAR,107,00974151,36107,Tioga
1386,USC00308317,42.46080,-73.75000,86.90000,STUYVESANT 5 N,021,00974109,36021,Columbia
1387,USC00308321,41.11670,-74.11670,153.00000,SUFFERN 2 E,087,00974142,36087,Rockland
1388,USC00308322,41.11280,-74.15720,82.30000,SUFFERN,087,00974142,36087,Rockland
1389,USC00308338,42.58330,-74.58330,625.10000,SUMMIT,095,00974145,36095,Schoharie
1390,USC00308352,41.88330,-74.46670,305.10000,SUNDOWN,111,00974153,36111,Ulster
1391,USC00308380,43.05000,-76.15000,-999.90000,SYRACUSE,067,00974132,36067,Onondaga
1392,USC00308386,43.03440,-76.13440,173.40000,SUNY ESF SYRACUSE,067,00974132,36067,Onondaga
1393,USC00308388,43.30000,-75.61670,157.00000,TABERG,065,00974131,36065,Oneida
1394,USC00308393,43.96670,-74.03330,576.10000,TAHAWUS,031,00974114,36031,Essex
1395,USC00308403,42.18330,-74.15000,548.90000,TANNERSVILLE SWG PLT,039,00974118,36039,Greene
1396,USC00308405,42.20000,-74.10000,586.10000,TANNERSVILLE 2 E,039,00974118,36039,Greene
1397,USC00308432,42.13330,-74.90000,420.90000,TERRY CLOVE,025,00974111,36025,Delaware
1398,USC00308455,44.27560,-75.83690,110.00000,THERESA 4NW,045,00974121,36045,Jefferson
1399,USC00308498,42.20720,-77.33060,493.80000,THURSTON,101,00974148,36101,Steuben
1400,USC00308503,43.85000,-73.41670,49.10000,TICONDEROGA,031,00974114,36031,Essex
1401,USC00308512,41.40000,-73.65000,121.90000,TILLY FOSTER,079,00974138,36079,Putnam
1402,USC00308523,41.33330,-73.65000,82.00000,TITICUS,119,00974157,36119,Westchester
1403,USC00308577,40.82170,-73.49080,80.80000,SYOSSET,059,00974128,36059,Nassau
1404,USC00308578,43.27610,-75.15670,243.80000,TRENTON FALLS,065,00974131,36065,Oneida
1405,USC00308586,42.94640,-74.28860,91.40000,TRIBES HILL,057,00974127,36057,Montgomery
1406,USC00308594,42.06670,-77.48330,521.20000,TROUPSBURG 4 NE,101,00974148,36101,Steuben
1407,USC00308597,42.73330,-73.70000,10.70000,TROY,001,00974099,36001,Albany
1408,USC00308600,42.75080,-73.68560,7.30000,TROY L&D,083,00974140,36083,Rensselaer
1409,USC00308611,42.71670,-76.01670,353.90000,TRUXTON,023,00974110,36023,Cortland
1410,USC00308614,42.76670,-76.03330,427.00000,TRUXTON 4 N,023,00974110,36023,Cortland
1411,USC00308619,42.78330,-76.03330,534.00000,TRUXTON 5 N,023,00974110,36023,Cortland
1412,USC00308625,42.83330,-76.03330,396.20000,TULLY 4 NE,067,00974132,36067,Onondaga
1413,USC00308627,42.76030,-76.08030,578.80000,TULLY HEIBERG FOREST,023,00974110,36023,Cortland
1414,USC00308631,44.23080,-74.43830,512.10000,TUPPER LAKE SUNMOUNT,033,00974115,36033,Franklin
1415,USC00308633,43.61670,-75.41670,396.20000,TURIN,049,00974123,36049,Lewis
1416,USC00308635,43.65000,-75.41670,402.90000,TURIN 1 N,049,00974123,36049,Lewis
1417,USC00308665,42.31670,-75.31670,310.90000,UNADILLA,025,00974111,36025,Delaware
1418,USC00308670,42.35420,-75.32420,451.10000,UNADILLA 2 N,077,00974137,36077,Otsego
1419,USC00308720,40.87060,-72.89140,22.90000,UPTON,103,00974149,36103,Suffolk
1420,USC00308721,40.86560,-72.86420,7.90000,UPTON COOP - NWSFO NEW YORK,103,00974149,36103,Suffolk
1421,USC00308733,43.11670,-75.23330,125.00000,UTICA HARBOR POINT,065,00974131,36065,Oneida
1422,USC00308739,43.08330,-75.20000,176.80000,UTICA,065,00974131,36065,Oneida
1423,USC00308742,43.00000,-75.26670,318.80000,UTICA 7 SSW,065,00974131,36065,Oneida
1424,USC00308746,42.43330,-73.68330,91.40000,VALATIE 1 N,021,00974109,36021,Columbia
1425,USC00308749,41.06670,-73.76670,113.10000,VALHALLA 2 E,119,00974157,36119,Westchester
1426,USC00308773,40.90000,-73.36670,33.50000,VANDERBILT MUSEUM,103,00974149,36103,Suffolk
1427,USC00308831,42.10000,-76.05000,253.00000,VESTAL 2,007,00974102,36007,Broome
1428,USC00308833,42.05000,-76.05000,454.20000,VESTAL,007,00974102,36007,Broome
1429,USC00308839,43.00440,-77.44720,179.20000,VICTOR 2NW,069,00974133,36069,Ontario
1430,USC00308856,42.65000,-73.96670,121.90000,VOORHEESVILLE,001,00974099,36001,Albany
1431,USC00308860,42.26670,-79.60000,477.60000,VOLUSIA,013,00974105,36013,Chautauqua
1432,USC00308870,42.70000,-73.95000,98.10000,VOORHEESVILLE DEPOT,001,00974099,36001,Albany
1433,USC00308902,41.56670,-74.16670,121.90000,WALDEN 2 NE,071,00974134,36071,Orange
1434,USC00308906,41.55140,-74.16280,115.80000,WALDEN 1 ESE,071,00974134,36071,Orange
1435,USC00308910,42.73920,-78.58780,345.90000,WALES,029,00974113,36029,Erie
1436,USC00308924,42.43330,-77.46670,488.00000,WALLACE SCS,101,00974148,36101,Steuben
1437,USC00308932,42.18470,-75.14560,451.10000,WALTON 2,025,00974111,36025,Delaware
1438,USC00308935,42.23330,-75.08330,548.90000,WALTON 5 NE,025,00974111,36025,Delaware
1439,USC00308936,42.16670,-75.13330,378.00000,WALTON,025,00974111,36025,Delaware
1440,USC00308944,44.14810,-74.90030,460.20000,WANAKENA RNGR SCHOOL,089,00977309,36089,St. Lawrence
1441,USC00308946,40.65500,-73.50530,3.00000,WANTAGH CEDAR CREEK,059,00974128,36059,Nassau
1442,USC00308949,41.65000,-73.86670,34.70000,WAPPINGERS FALLS,027,00974112,36027,Dutchess
1443,USC00308959,43.55000,-73.80000,237.70000,WARRENSBURG 4 NW,113,00974154,36113,Warren
1444,USC00308962,42.68560,-78.22030,554.70000,WARSAW 6 SW,121,00974158,36121,Wyoming
1445,USC00308967,41.26670,-74.36670,164.90000,WARWICK,071,00974134,36071,Orange
1446,USC00308987,42.90140,-76.86420,137.80000,WATERLOO,099,00974147,36099,Seneca
1447,USC00309000,43.97610,-75.87530,151.50000,WATERTOWN,045,00974121,36045,Jefferson
1448,USC00309020,42.36670,-76.86670,139.90000,WATKINS GLEN,097,00974146,36097,Schuyler
1449,USC00309021,42.40000,-76.90000,244.10000,WATKINS GLEN 2 NW,097,00974146,36097,Schuyler
1450,USC00309047,42.00190,-76.52500,257.60000,WAVERLY,107,00974151,36107,Tioga
1451,USC00309049,43.24190,-77.38830,83.80000,WEBSTER 2 NE,055,00974126,36055,Monroe
1452,USC00309050,42.33330,-76.95000,435.90000,WEDGEWOOD,097,00974146,36097,Schuyler
1453,USC00309055,44.35640,-75.92860,86.90000,WELLESLEY ISLAND,045,00974121,36045,Jefferson
1454,USC00309072,42.11720,-77.94750,460.20000,WELLSVILLE,003,00974100,36003,Allegany
1455,USC00309076,42.16670,-77.98330,445.00000,WELLSVILLE 4 NNW,003,00974100,36003,Allegany
1456,USC00309087,42.30000,-77.88330,598.00000,WEST ALMOND,003,00974100,36003,Allegany
1457,USC00309088,42.28330,-77.93330,531.00000,WEST ALMOND 3 W,003,00974100,36003,Allegany
1458,USC00309089,42.88470,-77.53390,301.80000,W BLOOMFIELD 1 S,069,00974133,36069,Ontario
1459,USC00309100,42.61670,-74.16670,285.30000,WEST BERNE,001,00974099,36001,Albany
1460,USC00309117,40.73330,-73.60000,27.40000,WESTBURY,059,00974128,36059,Nassau
1461,USC00309125,42.21670,-77.41670,323.10000,WEST CAMERON,101,00974148,36101,Steuben
1462,USC00309178,42.51670,-74.05000,353.90000,WESTERLO,001,00974099,36001,Albany
1463,USC00309189,42.29560,-79.58560,215.50000,WESTFIELD 2 SSE,013,00974105,36013,Chautauqua
1464,USC00309205,42.43330,-74.71670,573.00000,WEST HARPERSFIELD,025,00974111,36025,Delaware
1465,USC00309229,42.14530,-77.56610,661.40000,WEST JASPER,101,00974148,36101,Steuben
1466,USC00309237,42.20000,-74.38330,458.10000,WEST KILL,039,00974118,36039,Greene
1467,USC00309248,43.15940,-75.46110,172.20000,WESTMORELAND 4N,065,00974131,36065,Oneida
1468,USC00309250,43.03330,-73.93330,134.10000,WEST MILTON,091,00974143,36091,Saratoga
1469,USC00309270,41.08330,-73.96670,57.90000,WEST NYACK,087,00974142,36087,Rockland
1470,USC00309292,41.39060,-73.96080,97.50000,WEST POINT,071,00974134,36071,Orange
1471,USC00309303,42.61670,-73.60000,195.10000,WEST SAND LAKE 2 S,083,00974140,36083,Rensselaer
1472,USC00309307,42.83330,-78.75000,200.90000,WEST SENECA 1 NE,029,00974113,36029,Erie
1473,USC00309311,41.95000,-74.31670,299.00000,WEST SHOKAN 3 SW,111,00974153,36111,Ulster
1474,USC00309374,44.80470,-74.25970,253.00000,WHIPPLEVILLE,033,00974115,36033,Franklin
1475,USC00309383,44.36670,-73.90000,1482.90000,WHITEFACE MOUNTAIN,031,00974114,36031,Essex
1476,USC00309389,43.55750,-73.40110,36.30000,WHITEHALL,115,00974155,36115,Washington
1477,USC00309400,41.01670,-73.73330,45.70000,WHITE PLAINS MPL MOOR,119,00974157,36119,Westchester
1478,USC00309413,41.50000,-73.75000,241.10000,WHITE POND,079,00974138,36079,Putnam
1479,USC00309425,42.05970,-77.75530,661.40000,WHITESVILLE 1N,003,00974100,36003,Allegany
1480,USC00309437,42.33330,-75.96670,317.00000,WHITNEY POINT LAKE,007,00974102,36007,Broome
1481,USC00309439,42.33330,-75.86670,454.20000,WHITNEY POINT 5 E,007,00974102,36007,Broome
1482,USC00309442,42.34170,-75.96530,317.00000,WHITNEY POINT DAM,007,00974102,36007,Broome
1483,USC00309457,42.68330,-76.88330,138.70000,WILLARD,099,00974147,36099,Seneca
1484,USC00309466,40.80000,-73.76670,16.80000,WILLETS POINT,,,,
1485,USC00309480,43.37690,-75.92060,214.90000,WILLIAMSTOWN,075,00974136,36075,Oswego
1486,USC00309494,44.33330,-73.35000,61.00000,WILLSBORO,031,00974114,36031,Essex
1487,USC00309495,44.38420,-73.38190,54.90000,WILLSBORO 1 N,031,00974114,36031,Essex
1488,USC00309499,44.39310,-73.85890,615.70000,WILMINGTON 2W,031,00974114,36031,Essex
1489,USC00309507,43.25000,-78.83330,106.70000,WILSON 4 S,063,00974130,36063,Niagara
1490,USC00309510,43.80000,-75.61670,518.20000,WINDECKER,049,00974123,36049,Lewis
1491,USC00309512,42.35000,-74.28330,579.10000,WINDHAM NORTH SETTLEME,039,00974118,36039,Greene
1492,USC00309514,42.30000,-74.25000,458.10000,WINDHAM,039,00974118,36039,Greene
1493,USC00309516,42.30310,-74.20110,512.10000,WINDHAM 3 E,039,00974118,36039,Greene
1494,USC00309533,42.51670,-78.05000,350.80000,WISCOY 1 E,003,00974100,36003,Allegany
1495,USC00309544,43.25000,-76.86670,121.90000,WOLCOTT 3 NW,117,00974156,36117,Wayne
1496,USC00309576,41.01670,-73.85000,42.70000,WOODLANDS ARDSLEY,119,00974157,36119,Westchester
1497,USC00309593,42.82060,-78.14810,472.40000,WYOMING 3W,121,00974158,36121,Wyoming
1498,USC00309640,42.88330,-77.88330,231.60000,YORK,051,00974124,36051,Livingston
1499,USC00309660,41.26670,-73.76670,128.00000,YORKTOWN HEIGHTS,119,00974157,36119,Westchester
1500,USC00309670,41.26640,-73.79750,204.20000,YORKTOWN HTS 1W,119,00974157,36119,Westchester
1501,USC00309690,43.26830,-79.01030,85.30000,YOUNGSTOWN 2 NE,063,00974130,36063,Niagara
1502,USC00309691,43.25000,-79.05000,91.40000,YOUNGSTOWN,063,00974130,36063,Niagara
1503,USR0000NGAN,42.10000,-77.10000,335.30000,GANG MILLS NEW YORK,101,00974148,36101,Steuben
1504,USR0000NSAR,43.00780,-73.65110,114.30000,SARA NEW YORK,091,00974143,36091,Saratoga
1505,USR0000NSCH,43.80000,-73.70000,249.90000,SCHROON LAKE NEW YORK,031,00974114,36031,Essex
1506,USR0000NSHR,42.70000,-75.50000,335.30000,SHERBURNE NEW YORK,017,00974107,36017,Chenango
1507,USR0000NSTO,41.50000,-73.90000,61.00000,STONYKILL NEW YORK,027,00974112,36027,Dutchess
1508,USW00004724,43.10720,-78.94530,178.30000,NIAGARA FALLS INTL AP,063,00974130,36063,Niagara
1509,USW00004725,42.19970,-75.98500,489.50000,BINGHAMTON,007,00974102,36007,Broome
1510,USW00004727,42.75000,-76.90000,187.10000,GENEVA SAMPSON AFB,099,00974147,36099,Seneca
1511,USW00004742,44.65000,-73.46670,71.90000,PLATTSBURGH INTL AP,019,00974108,36019,Clinton
1512,USW00004781,40.79390,-73.10170,25.60000,ISLIP LI MACARTHUR AP,103,00974149,36103,Suffolk
1513,USW00004782,42.83330,-73.91670,67.10000,SCHENECTADY,093,00974144,36093,Schenectady
1514,USW00004789,41.50920,-74.26500,111.30000,MONTGOMERY ORANGE AP,071,00974134,36071,Orange
1515,USW00014708,40.73330,-73.60000,29.90000,MITCHELL FLD,059,00974128,36059,Nassau
1516,USW00014714,41.50000,-74.10000,177.10000,STEWART FLD,071,00974134,36071,Orange
1517,USW00014715,44.05000,-75.73330,214.00000,WHEELER SACK FLD AAF,045,00974121,36045,Jefferson
1518,USW00014717,43.23330,-75.40000,158.20000,GRIFFISS AFB,065,00974131,36065,Oneida
1519,USW00014719,40.84360,-72.63220,20.40000,WESTHAMPTN GABRESKI AP,103,00974149,36103,Suffolk
1520,USW00014732,40.77940,-73.88030,3.40000,NEW YORK LAGUARDIA AP,081,00974139,36081,Queens
1521,USW00014733,42.94860,-78.73690,211.20000,BUFFALO,029,00974113,36029,Erie
1522,USW00014735,42.74310,-73.80920,95.10000,ALBANY AP,001,00974099,36001,Albany
1523,USW00014738,42.08330,-76.10000,253.90000,BINGHAMTON WB AP,007,00974102,36007,Broome
1524,USW00014743,44.57720,-75.10970,136.60000,CANTON 4 SE,089,00977309,36089,St. Lawrence
1525,USW00014747,42.49330,-79.27220,203.00000,DUNKIRK CHAUTAUQUA AP,013,00974105,36013,Chautauqua
1526,USW00014748,42.15940,-76.89190,291.10000,ELMIRA CORNING RGNL AP,015,00974106,36015,Chemung
1527,USW00014749,42.96670,-74.66670,217.00000,FT PLAIN WB AP,057,00974127,36057,Montgomery
1528,USW00014750,43.35000,-73.61670,97.80000,GLENS FALLS AP,113,00974154,36113,Warren
1529,USW00014757,41.62670,-73.88420,50.60000,POUGHKEEPSIE DUTCHESS CO AP,027,00974112,36027,Dutchess
1530,USW00014768,43.11670,-77.67670,162.50000,ROCHESTER GTR INTL AP,055,00974126,36055,Monroe
1531,USW00014771,43.11110,-76.10390,125.90000,SYRACUSE HANCOCK INTL AP,067,00974132,36067,Onondaga
1532,USW00014772,43.88330,-73.40000,64.00000,TICONDEROGA 3 NE,031,00974114,36031,Essex
1533,USW00014774,43.16670,-75.31670,163.10000,UTICA AP,065,00974131,36065,Oneida
1534,USW00014786,40.58330,-73.88330,4.90000,NEW YORK FLOYD BENNETT FLD,047,00974122,36047,Kings
1535,USW00014797,41.31670,-74.00000,396.80000,BEAR MTN WB,071,00974134,36071,Orange
1536,USW00014798,42.10000,-75.91670,277.10000,BINGHAMTON WB CITY,007,00974102,36007,Broome
1537,USW00054757,42.10940,-77.99190,647.40000,WELLSVILLE MUNI AP,003,00974100,36003,Allegany
1538,USW00054773,43.34970,-76.38470,144.80000,FULTON OSWEGO CO AP,075,00974136,36075,Oswego
1539,USW00054778,42.64250,-77.05640,275.20000,PENN YAN AP,123,00974159,36123,Yates
1540,USW00054780,41.07310,-71.92330,2.10000,MONTAUK AP,103,00974149,36103,Suffolk
1541,USW00054787,40.73420,-73.41690,24.70000,FARMINGDALE AP,103,00974149,36103,Suffolk
1542,USW00054790,40.82170,-72.86890,25.00000,SHIRLEY BROOKHAVEN AP,103,00974149,36103,Suffolk
1543,USW00064756,41.78580,-73.74220,125.90000,MILLBROOK 3 W,027,00974112,36027,Dutchess
1544,USW00064758,42.44000,-76.24610,374.30000,ITHACA 13 E,023,00974110,36023,Cortland
1545,USW00064775,43.23390,-75.41170,158.20000,ROME GRIFFISS AIRFIELD,065,00974131,36065,Oneida
1546,USW00064776,44.65000,-73.46670,71.30000,PLATTSBURGH INTL AP,019,00974108,36019,Clinton
1547,USW00093732,39.80000,-72.66670,25.90000,NEW YORK SHOALS AFS,,,,
1548,USW00094704,42.57080,-77.71330,208.80000,DANSVILLE MUNI AP,051,00974124,36051,Livingston
1549,USW00094725,44.93580,-74.84580,65.20000,MASSENA INTL AP,089,00977309,36089,St. Lawrence
1550,USW00094728,40.77890,-73.96920,39.60000,NEW YORK CNTRL PK TWR,061,00974129,36061,New York
1551,USW00094733,44.68720,-73.52310,113.40000,PLATTSBURGH CLINTON AP,019,00974108,36019,Clinton
1552,USW00094740,44.38530,-74.20670,506.90000,SARANAC RGNL AP,033,00974115,36033,Franklin
1553,USW00094745,41.06690,-73.70750,115.50000,WESTCHESTER CO AP,119,00974157,36119,Westchester
1554,USW00094789,40.63860,-73.76220,3.40000,NEW YORK JFK INTL AP,081,00974139,36081,Queens
1555,USW00094790,43.99220,-76.02170,96.90000,WATERTOWN INTL AP,045,00974121,36045,Jefferson
1556,USW00094794,43.14500,-75.38390,216.70000,UTICA ONEIDA CO AP,065,00974131,36065,Oneida
